"code","excluded","topic","type","delivery","level","hasOnDemand","onDemandUrl","captionFileLink","ogImage","title","oneliner","tags","speakers","start"
"DEMSP380","False","Agents & apps","Demo","In-person","(200) Intermediate","True","https://medius.microsoft.com/Embed/video-nc/5598fc68-e815-4c2e-b5fc-b9bd4ad90c22","https://medius.microsoft.com/video/asset/Transcript/5598fc68-e815-4c2e-b5fc-b9bd4ad90c22","https://medius.microsoft.com/video/asset/Thumbnail/5598fc68-e815-4c2e-b5fc-b9bd4ad90c22","Build automated agents using optimized AI Foundry models on Snapdragon","<p><strong>Introduction and Motivation:</strong> At the start of the session <a class=""medius-aisummary"" data-starttime=""00:00:01"">00:00:01</a>–<a class=""med...","AI|Compute|Agents|Developer|Local AI|Microsoft Foundry|Windows Developer|Agents on Windows|Foundry Local","Darren Oberst, Meghana Rao, Morris Novello","2026/06/02 20:40:00"
"DEMSP385","False","Agents & apps","Demo","In-person","(300) Advanced","True","https://medius.microsoft.com/Embed/video-nc/d517366a-a8ce-4b50-9047-aeb5e8309c2b","https://medius.microsoft.com/video/asset/Transcript/d517366a-a8ce-4b50-9047-aeb5e8309c2b","https://medius.microsoft.com/video/asset/Thumbnail/d517366a-a8ce-4b50-9047-aeb5e8309c2b","Build context-aware agents using GitHub Copilot, Elastic, and Azure AI","<p><strong>Introduction and Objective:</strong> The presenter begins by greeting the audience and gauging familiarity with Elasticsearch <a class=""medius-ais...","AI|Observability|Agents|GitHub Copilot|Visual Studio Code|Microsoft Foundry|Foundry Agents|GitHub Actions","Jeff Vestal","2026/06/02 21:10:00"
"DEM340","True","Responsible AI","Demo","In-person","(300) Advanced","True","https://medius.microsoft.com/Embed/video-nc/4ce5f64d-3565-4d14-8010-32ad80dc7524","https://medius.microsoft.com/video/asset/Transcript/4ce5f64d-3565-4d14-8010-32ad80dc7524","https://medius.microsoft.com/video/asset/Thumbnail/4ce5f64d-3565-4d14-8010-32ad80dc7524","Build work-ready agents with Foundry + Work IQ, govern with Agent 365","<p><strong>Introduction and Overview:</strong> The session opens with an energetic greeting from Sri, the Group Product Manager for Agent 365, addressing dev...","Agent 365|Foundry IQ|Microsoft Foundry|Responsible AI|Governance|Work IQ|Context Engineer|Grounding","Srikumar (Sri) Nair","2026/06/03 22:00:00"
"DEM362-R1","False","Cloud platform & data","Demo","In-person","(300) Advanced","True","https://medius.microsoft.com/Embed/video-nc/d48b1a04-b191-438e-963b-2b3b03577cb6","https://medius.microsoft.com/video/asset/Transcript/d48b1a04-b191-438e-963b-2b3b03577cb6","https://medius.microsoft.com/video/asset/Thumbnail/d48b1a04-b191-438e-963b-2b3b03577cb6","Building a Multi-Agent Workflow in Microsoft Fabric","<p><strong>Introduction and Overview:</strong> The session opens with Alex, an MVP and trainer from Germany, welcoming participants and apologizing for his a...","Microsoft Fabric|Community|CP&D|Data|MVP","Alexander Wachtel","2026/06/03 22:30:00"
"DEM362","False","Cloud platform & data","Demo","In-person","(300) Advanced","True","https://medius.microsoft.com/Embed/video-nc/81eb53e4-8657-49d5-b228-c473ded735dc","https://medius.microsoft.com/video/asset/Transcript/81eb53e4-8657-49d5-b228-c473ded735dc","https://medius.microsoft.com/video/asset/Thumbnail/81eb53e4-8657-49d5-b228-c473ded735dc","Building a Multi-Agent Workflow in Microsoft Fabric","<p><strong>Introduction and Agenda:</strong> The session begins with a friendly welcome and acknowledgment of limited space before outlining the topics: agen...","Microsoft Fabric|Community|CP&D|Data|MVP","Alexander Wachtel","2026/06/03 19:20:00"
"DEM377","False","Developer tools & frameworks","Demo","In-person","(100) Foundational","True","https://medius.microsoft.com/Embed/video-nc/eb5c4591-f445-4c81-8428-6293a5ea8192","https://medius.microsoft.com/video/asset/Transcript/eb5c4591-f445-4c81-8428-6293a5ea8192","https://medius.microsoft.com/video/asset/Thumbnail/eb5c4591-f445-4c81-8428-6293a5ea8192","Building Impact Through Developer Communities","<p><strong>Introduction and Panel Overview:</strong> The session opens with host Gallima Basa greeting viewers and confirming audio before introducing hersel...","Community","Prashant G Bhoyar, Rie Merritt, Mitchel Sellers, Stephen Simon","2026/06/02 23:30:00"
"DEMSP390","False","Agents & apps","Demo","In-person","(300) Advanced","True","https://medius.microsoft.com/Embed/video-nc/9228bcee-53b2-4fd0-b6a7-83ca65070cfd","https://medius.microsoft.com/video/asset/Transcript/9228bcee-53b2-4fd0-b6a7-83ca65070cfd","https://medius.microsoft.com/video/asset/Thumbnail/9228bcee-53b2-4fd0-b6a7-83ca65070cfd","Create multimodal AI agents with persistent memory","<p><strong>Introduction and Outlook:</strong> The session opens with a welcome to Build 2027 <a class=""medius-aisummary"" data-starttime=""00:00:00"">00:00:00</...","AI|API|Agents|Enterprise","Edo Segal","2026/06/03 22:00:00"
"DEM368","False","Working with models","Demo","In-person","(100) Foundational","True","https://medius.microsoft.com/Embed/video-nc/c9ea1330-003f-4964-8ae8-28490b0d3eb2","https://medius.microsoft.com/video/asset/Transcript/c9ea1330-003f-4964-8ae8-28490b0d3eb2","https://medius.microsoft.com/video/asset/Thumbnail/c9ea1330-003f-4964-8ae8-28490b0d3eb2","Data Science & Machine Learning with Microsoft Fabric","Explore Microsoft Fabric’s unified Data Science experience in this fast-paced 25-minute demo.","Community|MVP","Prashant G Bhoyar","2026/06/03 21:30:00"
"DEM368-R1","False","Working with models","Demo","In-person","(100) Foundational","True","https://medius.microsoft.com/Embed/video-nc/4924e612-6605-49b7-9f01-7b9fab96e6e7","https://medius.microsoft.com/video/asset/Transcript/4924e612-6605-49b7-9f01-7b9fab96e6e7","https://medius.microsoft.com/video/asset/Thumbnail/4924e612-6605-49b7-9f01-7b9fab96e6e7","Data Science & Machine Learning with Microsoft Fabric","<p><strong>Introduction and Agenda Overview:</strong> The video begins with the speaker explaining that machine learning (ML) within Microsoft Fabric remains...","Community|MVP","Prashant G Bhoyar","2026/06/04 0:30:00"
"DEMSP386","False","Developer tools & frameworks","Demo","In-person","(200) Intermediate","True","https://medius.microsoft.com/Embed/video-nc/3e9502fa-d5ca-49a3-a3bb-69d4be31d73f","https://medius.microsoft.com/video/asset/Transcript/3e9502fa-d5ca-49a3-a3bb-69d4be31d73f","https://medius.microsoft.com/video/asset/Thumbnail/3e9502fa-d5ca-49a3-a3bb-69d4be31d73f","Develop faster on Windows with AI playbooks and local agents","<p><strong>Introduction and Context:</strong> The speaker opens the session by explaining that there is a large amount of new information and features to cov...","AI|API|Agents|Developer|Windows Developer|Agents on Windows|Windows SDKs|Developer Technologies|Windows Development|Developer Frameworks","Adrian Macias","2026/06/03 17:30:00"
"DEM360","False","Agents & apps","Demo","In-person","(200) Intermediate","True","https://medius.microsoft.com/Embed/video-nc/47a31e54-7ea0-4b32-be8e-f7c6400735e6","https://medius.microsoft.com/video/asset/Transcript/47a31e54-7ea0-4b32-be8e-f7c6400735e6","https://medius.microsoft.com/video/asset/Thumbnail/47a31e54-7ea0-4b32-be8e-f7c6400735e6","Discovering Power App Data with M365 Copilot using MCP","<p><strong>Introduction and Session Goals:</strong> The session opens with Christine Flora welcoming attendees to the DM360I presentation and thanking them f...","Community|MVP","Christine Flora","2026/06/03 19:50:00"
"DEM315","False","Cloud platform & data","Demo","In-person","(200) Intermediate","True","https://medius.microsoft.com/Embed/video-nc/fdbf653e-2bbd-4ef5-bcdc-d3ff526ebd98","https://medius.microsoft.com/video/asset/Transcript/fdbf653e-2bbd-4ef5-bcdc-d3ff526ebd98","https://medius.microsoft.com/video/asset/Thumbnail/fdbf653e-2bbd-4ef5-bcdc-d3ff526ebd98","Embracing frontier R&D with Microsoft Discovery","<p><strong>Introduction and Context:</strong> The session opens with John Link introducing himself as a Partner Product Manager for Microsoft Discovery, welc...","AI|Azure|API|Agents|Azure Kubernetes Service (AKS)​​|GitHub Copilot|Microsoft Foundry|Foundry Agents","John Link, Viktor Veis","2026/06/03 17:00:00"
"DEM345","False","Windows","Demo","In-person","(400) Expert","True","https://medius.microsoft.com/Embed/video-nc/851eb058-a594-4193-8437-6010e4400b02","https://medius.microsoft.com/video/asset/Transcript/851eb058-a594-4193-8437-6010e4400b02","https://medius.microsoft.com/video/asset/Thumbnail/851eb058-a594-4193-8437-6010e4400b02","From prompt to app, build AI powered apps on Windows","<p><strong>Introduction and Session Overview:</strong> The presenters begin by greeting the audience at <a class=""medius-aisummary"" data-starttime=""00:00:03""...","AI|API|Developer|Local AI|Windows|Microsoft Foundry|Windows Developer|VS Code|Foundry Local|Visual Studio|AI Toolkit","Nikola Metulev, Lei Xu","2026/06/03 0:30:00"
"DEM363","False","Cloud platform & data","Demo","In-person","(300) Advanced","True","https://medius.microsoft.com/Embed/video-nc/53a72f4d-0afb-4321-b633-4e8de5b474d3","https://medius.microsoft.com/video/asset/Transcript/53a72f4d-0afb-4321-b633-4e8de5b474d3","https://medius.microsoft.com/video/asset/Thumbnail/53a72f4d-0afb-4321-b633-4e8de5b474d3","From the Field: Accelerate Your Development for Microsoft Marketplace","<p><strong>Introduction and Session Overview:</strong> The video opens with a warm greeting from Craig Berson, a Microsoft MVP based in the Netherlands, who ...","Azure|Developer|Visual Studio Code|Community|Azure DevOps|VS Code|ISV|MVP","Freek Berson","2026/06/03 20:30:00"
"DEM332","True","Agents & apps","Demo","In-person","(300) Advanced","True","https://medius.microsoft.com/Embed/video-nc/901bde6f-0064-4018-891f-4b8fbaba8d71","https://medius.microsoft.com/video/asset/Transcript/901bde6f-0064-4018-891f-4b8fbaba8d71","https://medius.microsoft.com/video/asset/Thumbnail/901bde6f-0064-4018-891f-4b8fbaba8d71","From zero to teammate in 25 minutes: Build a Teams agent live","<p><strong>Introduction and Agenda:</strong> The session opens with the host, Umang, welcoming attendees to the Build conference (<a class=""medius-aisummary""...","Agents|Developer|Skills|Enterprise","Aamir Jawaid, Umang Sehgal","2026/06/02 22:10:00"
"DEM350","False","Developer tools & frameworks","Demo","In-person","(200) Intermediate","True","https://medius.microsoft.com/Embed/video-nc/ce603017-0583-4aa8-85a6-a7fb79aaa496","https://medius.microsoft.com/video/asset/Transcript/ce603017-0583-4aa8-85a6-a7fb79aaa496","https://medius.microsoft.com/video/asset/Thumbnail/ce603017-0583-4aa8-85a6-a7fb79aaa496","GitHub Agentic Workflows: Automation That Actually Reads the Room","<p><strong>Introduction and Overview:</strong> The session opens with greetings from Ari Livigni and Alejandro Menocal, both senior professionals from GitHub...","AI|Automation|Agents|Developer|GitHub Copilot|GitHub|GitHub Actions|GitHub Enterprise|GitHub Copilot CLI|DevTools|Skills|Agentic SDLC","Ari LiVigni, Alejandro Menocal","2026/06/02 21:40:00"
"DEM305","False","Developer tools & frameworks","Demo","In-person","(300) Advanced","True","https://medius.microsoft.com/Embed/video-nc/c8128017-96b9-476c-9004-8ba91e2ef3cd","https://medius.microsoft.com/video/asset/Transcript/c8128017-96b9-476c-9004-8ba91e2ef3cd","https://medius.microsoft.com/video/asset/Thumbnail/c8128017-96b9-476c-9004-8ba91e2ef3cd","GitHub Copilot Anywhere: From Remote Control CLIs to Cloud Sandboxes","<p><strong>Introduction and Setup:</strong> The session opens with welcoming remarks and a brief introduction to the talk titled ""GitHub Copilot Anywhere"" pr...","Developer|GitHub Copilot|GitHub|GitHub Actions|GitHub Enterprise|GitHub Copilot CLI|DevTools","Ellie Bennett, Denizhan Yigitbas","2026/06/03 17:30:00"
"DEM333","True","Agents & apps","Demo","In-person","","True","https://medius.microsoft.com/Embed/video-nc/60554504-db91-4d72-a3de-4f1c346b7ceb","https://medius.microsoft.com/video/asset/Transcript/60554504-db91-4d72-a3de-4f1c346b7ceb","https://medius.microsoft.com/video/asset/Thumbnail/60554504-db91-4d72-a3de-4f1c346b7ceb","How Foundry integrates with open-source frameworks and tools","<p><strong>Introduction and Objective:</strong> The video opens with Fakundo, Principal Product Manager at Microsoft, and Nakumar, Senior Software Engineer, ...","Agents|Developer|Microsoft Foundry|MCP|OSS|Agent Observability|Enterprise","Nagkumar Arkalgud, Facundo Santiago","2026/06/02 23:00:00"
"DEM320","False","Working with models","Demo","In-person","(200) Intermediate","True","https://medius.microsoft.com/Embed/video-nc/89dcba95-e116-4091-b82f-49452d243797","https://medius.microsoft.com/video/asset/Transcript/89dcba95-e116-4091-b82f-49452d243797","https://medius.microsoft.com/video/asset/Thumbnail/89dcba95-e116-4091-b82f-49452d243797","Hugging Face open‑source models to production on Microsoft Foundry","Open-source models fuel modern AI but running them in production is hard.","","Jeff Boudier, Osi Otugo, Vaidya Sambasivam","2026/06/03 17:30:00"
"DEM303","False","Developer tools & frameworks","Demo","In-person","(300) Advanced","True","https://medius.microsoft.com/Embed/video-nc/4c6da11e-f9a7-4141-b2ba-ffec4bfeb86e","https://medius.microsoft.com/video/asset/Transcript/4c6da11e-f9a7-4141-b2ba-ffec4bfeb86e","https://medius.microsoft.com/video/asset/Thumbnail/4c6da11e-f9a7-4141-b2ba-ffec4bfeb86e","Late to agentic coding? Don’t panic, build.","<p><strong>Interactive Opening and Session Setup:</strong> The session begins with Martin Woodward and Cassidy Williams introducing themselves to the audienc...","Agents|Developer|GitHub Copilot|GitHub|GitHub Actions|GitHub Enterprise|GitHub Copilot CLI|DevTools|Agentic SDLC","Cassidy Williams, Martin Woodward","2026/06/03 0:00:00"
"DEM314","False","Cloud platform & data","Demo","In-person","(200) Intermediate","True","https://medius.microsoft.com/Embed/video-nc/132d2247-cf6e-4b4d-92b1-e9040df49d5b","https://medius.microsoft.com/video/asset/Transcript/132d2247-cf6e-4b4d-92b1-e9040df49d5b","https://medius.microsoft.com/video/asset/Thumbnail/132d2247-cf6e-4b4d-92b1-e9040df49d5b","Majorana 2: The Topological Leap Toward Quantum Computing at Scale","<p><strong>Introduction and the Promise of Quantum Computing:</strong> The speaker begins by highlighting the enormous transformative potential of quantum te...","","Roman Lutchyn","2026/06/03 23:30:00"
